competition,season,match_id,kick_off,team,goals_scored,goals_conceded,competition_stage,goal_difference,winner,goals_scored_HT,goals_conceded_HT,Advantage_HT,Stoppage_Time_Goals_HT,Stoppage_Time_Goals,Goals_Scored_Midfielders,Goals_Scored_Forwards,Goals_Scored_Defenders,Goals_Scored_Goalkeepers
Germany - 1. Bundesliga,2015/2016,3890365,16:30:00.000,Schalke 04,2,3,Regular Season,-1,0,1,2,-1,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890365,16:30:00.000,Borussia Dortmund,3,2,Regular Season,1,1,2,1,1,0,0,1,1,1,0
Germany - 1. Bundesliga,2015/2016,3890366,18:30:00.000,Werder Bremen,2,1,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890366,18:30:00.000,Augsburg,1,2,Regular Season,-1,0,0,0,0,0,1,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890367,21:45:00.000,Hamburger SV,3,1,Regular Season,2,1,2,0,2,0,0,1,1,0,0
Germany - 1. Bundesliga,2015/2016,3890367,21:45:00.000,Borussia Dortmund,1,3,Regular Season,-2,0,0,2,-2,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890368,16:30:00.000,Wolfsburg,6,0,Regular Season,6,1,1,0,1,0,0,3,2,0,0
Germany - 1. Bundesliga,2015/2016,3890368,16:30:00.000,Werder Bremen,0,6,Regular Season,-6,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890369,19:30:00.000,Bayern Munich,3,1,Regular Season,2,1,0,1,-1,0,1,1,0,1,0
Germany - 1. Bundesliga,2015/2016,3890369,19:30:00.000,Schalke 04,1,3,Regular Season,-2,0,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890370,16:30:00.000,Eintracht Frankfurt,1,3,Regular Season,-2,0,1,2,-1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890370,16:30:00.000,Bayer Leverkusen,3,1,Regular Season,2,1,2,1,1,0,0,0,3,0,0
Germany - 1. Bundesliga,2015/2016,3890371,16:30:00.000,FC Köln,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890371,16:30:00.000,FSV Mainz 05,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890372,16:45:00.000,Augsburg,4,0,Regular Season,4,1,2,0,2,0,0,1,1,1,0
Germany - 1. Bundesliga,2015/2016,3890372,16:45:00.000,VfB Stuttgart,0,4,Regular Season,-4,0,0,2,-2,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890373,16:30:00.000,Hannover 96,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890373,16:30:00.000,Borussia Mönchengladbach,2,1,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890374,18:45:00.000,Darmstadt 98,1,3,Regular Season,-2,0,1,0,1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890374,18:45:00.000,Ingolstadt,3,1,Regular Season,2,1,0,1,-1,0,0,0,2,1,0
Germany - 1. Bundesliga,2015/2016,3890375,16:30:00.000,Hertha Berlin,1,0,Regular Season,1,1,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890375,16:30:00.000,Hoffenheim,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890376,21:30:00.000,Darmstadt 98,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890376,21:30:00.000,FC Köln,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890377,16:30:00.000,Borussia Mönchengladbach,3,3,Regular Season,0,0,1,2,-1,0,0,2,1,0,0
Germany - 1. Bundesliga,2015/2016,3890377,16:30:00.000,Hoffenheim,3,3,Regular Season,0,0,2,1,1,0,0,1,1,0,0
Germany - 1. Bundesliga,2015/2016,3890378,16:30:00.000,Hertha Berlin,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890378,16:30:00.000,Bayern Munich,2,0,Regular Season,2,1,2,0,2,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890379,16:30:00.000,Werder Bremen,1,3,Regular Season,-2,0,0,2,-2,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890379,16:30:00.000,Hamburger SV,3,1,Regular Season,2,1,2,0,2,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890380,16:30:00.000,Hannover 96,4,0,Regular Season,4,1,3,0,3,0,0,1,2,1,0
Germany - 1. Bundesliga,2015/2016,3890380,16:30:00.000,Ingolstadt,0,4,Regular Season,-4,0,0,3,-3,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890381,16:45:00.000,Eintracht Frankfurt,1,2,Regular Season,-1,0,0,2,-2,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890381,16:45:00.000,FSV Mainz 05,2,1,Regular Season,1,1,2,0,2,0,0,1,1,0,0
Germany - 1. Bundesliga,2015/2016,3890382,18:30:00.000,Bayer Leverkusen,1,1,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890382,18:30:00.000,Schalke 04,1,1,Regular Season,0,0,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890383,18:30:00.000,Wolfsburg,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890383,18:30:00.000,Augsburg,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890384,16:30:00.000,Borussia Dortmund,4,1,Regular Season,3,1,2,1,1,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890384,16:30:00.000,VfB Stuttgart,1,4,Regular Season,-3,0,1,2,-1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890385,21:30:00.000,Hannover 96,1,3,Regular Season,-2,0,0,0,0,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890385,21:30:00.000,Schalke 04,3,1,Regular Season,2,1,0,0,0,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890386,16:30:00.000,FSV Mainz 05,3,1,Regular Season,2,1,1,0,1,0,0,0,3,0,0
Germany - 1. Bundesliga,2015/2016,3890386,16:30:00.000,Hamburger SV,1,3,Regular Season,-2,0,0,1,-1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890387,16:30:00.000,Bayern Munich,1,3,Regular Season,-2,0,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890387,16:30:00.000,Borussia Mönchengladbach,3,1,Regular Season,2,1,0,0,0,0,0,1,1,1,0
Germany - 1. Bundesliga,2015/2016,3890388,19:30:00.000,Wolfsburg,1,2,Regular Season,-1,0,0,1,-1,0,1,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890388,19:30:00.000,Borussia Dortmund,2,1,Regular Season,1,1,1,0,1,0,1,1,1,0,0
Germany - 1. Bundesliga,2015/2016,3890389,16:30:00.000,Ingolstadt,1,1,Regular Season,0,0,0,0,0,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890389,16:30:00.000,Hoffenheim,1,1,Regular Season,0,0,0,0,0,0,1,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890390,16:30:00.000,Bayer Leverkusen,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890390,16:30:00.000,Hertha Berlin,2,1,Regular Season,1,1,1,1,0,0,0,1,0,1,0
Germany - 1. Bundesliga,2015/2016,3890391,16:30:00.000,Augsburg,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890391,16:30:00.000,FC Köln,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890392,16:30:00.000,Werder Bremen,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890392,16:30:00.000,VfB Stuttgart,1,1,Regular Season,0,0,1,0,1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890393,18:30:00.000,Darmstadt 98,1,0,Regular Season,1,1,1,0,1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890393,18:30:00.000,Eintracht Frankfurt,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890394,21:30:00.000,VfB Stuttgart,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890394,21:30:00.000,FSV Mainz 05,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890395,19:30:00.000,Bayer Leverkusen,5,0,Regular Season,5,1,1,0,1,0,0,0,5,0,0
Germany - 1. Bundesliga,2015/2016,3890395,19:30:00.000,Borussia Mönchengladbach,0,5,Regular Season,-5,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890396,16:30:00.000,Wolfsburg,1,1,Regular Season,0,0,0,1,-1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890396,16:30:00.000,Hamburger SV,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890397,16:30:00.000,Hannover 96,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890397,16:30:00.000,Hoffenheim,1,0,Regular Season,1,1,1,0,1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890398,16:30:00.000,Hertha Berlin,4,0,Regular Season,4,1,2,0,2,0,0,0,3,1,0
Germany - 1. Bundesliga,2015/2016,3890398,16:30:00.000,Darmstadt 98,0,4,Regular Season,-4,0,0,2,-2,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890399,16:30:00.000,Ingolstadt,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890399,16:30:00.000,Bayern Munich,2,0,Regular Season,2,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890400,16:30:00.000,Werder Bremen,1,1,Regular Season,0,0,1,0,1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890400,16:30:00.000,FC Köln,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890401,18:30:00.000,Borussia Dortmund,4,1,Regular Season,3,1,1,1,0,0,0,0,3,1,0
Germany - 1. Bundesliga,2015/2016,3890401,18:30:00.000,Eintracht Frankfurt,1,4,Regular Season,-3,0,1,1,0,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890402,16:30:00.000,Augsburg,2,1,Regular Season,1,1,1,0,1,0,1,0,1,1,0
Germany - 1. Bundesliga,2015/2016,3890402,16:30:00.000,Schalke 04,1,2,Regular Season,-1,0,0,1,-1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890403,21:30:00.000,Schalke 04,1,0,Regular Season,1,1,1,0,1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890403,21:30:00.000,Hoffenheim,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890404,16:30:00.000,Augsburg,1,0,Regular Season,1,1,0,0,0,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890404,16:30:00.000,Hamburger SV,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890405,16:30:00.000,Werder Bremen,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890405,16:30:00.000,Eintracht Frankfurt,2,1,Regular Season,1,1,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890406,16:30:00.000,Borussia Dortmund,1,2,Regular Season,-1,0,1,0,1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890406,16:30:00.000,FC Köln,2,1,Regular Season,1,1,0,1,-1,0,0,0,1,1,0
Germany - 1. Bundesliga,2015/2016,3890407,16:30:00.000,Bayern Munich,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890407,16:30:00.000,Hannover 96,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890408,19:30:00.000,VfB Stuttgart,3,1,Regular Season,2,1,2,1,1,0,0,2,1,0,0
Germany - 1. Bundesliga,2015/2016,3890408,19:30:00.000,Wolfsburg,1,3,Regular Season,-2,0,1,2,-1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890409,16:30:00.000,Bayer Leverkusen,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890409,16:30:00.000,Ingolstadt,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890410,18:30:00.000,Darmstadt 98,2,3,Regular Season,-1,0,1,1,0,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890410,18:30:00.000,Borussia Mönchengladbach,3,2,Regular Season,1,1,1,1,0,0,0,2,1,0,0
Germany - 1. Bundesliga,2015/2016,3890411,16:30:00.000,Hertha Berlin,2,0,Regular Season,2,1,1,0,1,0,0,1,1,0,0
Germany - 1. Bundesliga,2015/2016,3890411,16:30:00.000,FSV Mainz 05,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890412,21:30:00.000,Bayern Munich,2,1,Regular Season,1,1,1,0,1,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890412,21:30:00.000,Hamburger SV,1,2,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890413,16:30:00.000,FC Köln,1,3,Regular Season,-2,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890413,16:30:00.000,VfB Stuttgart,3,1,Regular Season,2,1,1,1,0,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890414,16:30:00.000,Hertha Berlin,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890414,16:30:00.000,Augsburg,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890415,16:30:00.000,Hoffenheim,1,1,Regular Season,0,0,1,0,1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890415,16:30:00.000,Bayer Leverkusen,1,1,Regular Season,0,0,0,1,-1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890416,16:30:00.000,Ingolstadt,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890416,16:30:00.000,FSV Mainz 05,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890417,19:30:00.000,Borussia Dortmund,3,1,Regular Season,2,1,1,0,1,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890417,19:30:00.000,Borussia Mönchengladbach,1,3,Regular Season,-2,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890418,16:30:00.000,Darmstadt 98,2,1,Regular Season,1,1,1,1,0,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890418,16:30:00.000,Hannover 96,1,2,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890419,18:30:00.000,Schalke 04,1,3,Regular Season,-2,0,1,1,0,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890419,18:30:00.000,Werder Bremen,3,1,Regular Season,2,1,1,1,0,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890420,16:30:00.000,Eintracht Frankfurt,3,2,Regular Season,1,1,0,1,-1,0,1,0,3,0,0
Germany - 1. Bundesliga,2015/2016,3890420,16:30:00.000,Wolfsburg,2,3,Regular Season,-1,0,1,0,1,0,0,0,1,1,0
Germany - 1. Bundesliga,2015/2016,3890421,21:30:00.000,FSV Mainz 05,1,0,Regular Season,1,1,1,0,1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890421,21:30:00.000,Borussia Mönchengladbach,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890422,16:30:00.000,Ingolstadt,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890422,16:30:00.000,Borussia Dortmund,2,0,Regular Season,2,1,0,0,0,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890423,19:30:00.000,Hamburger SV,1,2,Regular Season,-1,0,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890423,19:30:00.000,VfB Stuttgart,2,1,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890424,16:30:00.000,Schalke 04,2,0,Regular Season,2,1,1,0,1,0,0,1,1,0,0
Germany - 1. Bundesliga,2015/2016,3890424,16:30:00.000,Darmstadt 98,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890425,16:30:00.000,Hertha Berlin,3,3,Regular Season,0,0,2,0,2,0,0,1,1,1,0
Germany - 1. Bundesliga,2015/2016,3890425,16:30:00.000,Werder Bremen,3,3,Regular Season,0,0,0,2,-2,0,0,2,1,0,0
Germany - 1. Bundesliga,2015/2016,3890426,16:30:00.000,Eintracht Frankfurt,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890426,16:30:00.000,Augsburg,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890427,16:30:00.000,Hannover 96,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890427,16:30:00.000,Bayer Leverkusen,3,0,Regular Season,3,1,1,0,1,0,0,0,3,0,0
Germany - 1. Bundesliga,2015/2016,3890428,18:30:00.000,Hoffenheim,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890428,18:30:00.000,Bayern Munich,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890429,16:30:00.000,Wolfsburg,1,1,Regular Season,0,0,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890429,16:30:00.000,FC Köln,1,1,Regular Season,0,0,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890430,21:30:00.000,Borussia Mönchengladbach,5,1,Regular Season,4,1,2,0,2,0,0,1,2,2,0
Germany - 1. Bundesliga,2015/2016,3890430,21:30:00.000,Werder Bremen,1,5,Regular Season,-4,0,0,2,-2,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890431,19:30:00.000,Bayer Leverkusen,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890431,19:30:00.000,Bayern Munich,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890432,16:30:00.000,Schalke 04,3,0,Regular Season,3,1,2,0,2,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890432,16:30:00.000,Wolfsburg,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890433,16:30:00.000,VfB Stuttgart,4,2,Regular Season,2,1,2,0,2,1,1,2,0,1,0
Germany - 1. Bundesliga,2015/2016,3890433,16:30:00.000,Eintracht Frankfurt,2,4,Regular Season,-2,0,0,2,-2,0,0,1,1,0,0
Germany - 1. Bundesliga,2015/2016,3890434,16:30:00.000,Hannover 96,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890434,16:30:00.000,FSV Mainz 05,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890435,16:30:00.000,Hertha Berlin,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890435,16:30:00.000,Borussia Dortmund,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890436,16:30:00.000,Augsburg,1,2,Regular Season,-1,0,1,0,1,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890436,16:30:00.000,Ingolstadt,2,1,Regular Season,1,1,0,1,-1,0,0,0,1,1,0
Germany - 1. Bundesliga,2015/2016,3890437,18:30:00.000,Darmstadt 98,2,0,Regular Season,2,1,1,0,1,0,0,0,0,2,0
Germany - 1. Bundesliga,2015/2016,3890437,18:30:00.000,Hoffenheim,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890438,16:30:00.000,Hamburger SV,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890438,16:30:00.000,FC Köln,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890439,21:30:00.000,FSV Mainz 05,2,1,Regular Season,1,1,1,0,1,0,0,1,0,1,0
Germany - 1. Bundesliga,2015/2016,3890439,21:30:00.000,Schalke 04,1,2,Regular Season,-1,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890440,19:30:00.000,FC Köln,3,1,Regular Season,2,1,1,1,0,0,0,0,1,1,0
Germany - 1. Bundesliga,2015/2016,3890440,19:30:00.000,Eintracht Frankfurt,1,3,Regular Season,-2,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890441,16:30:00.000,Hertha Berlin,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890441,16:30:00.000,VfB Stuttgart,2,0,Regular Season,2,1,0,0,0,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890442,16:30:00.000,Hannover 96,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890442,16:30:00.000,Borussia Dortmund,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890443,16:30:00.000,Werder Bremen,1,1,Regular Season,0,0,1,1,0,0,0,0,0,1,0
Germany - 1. Bundesliga,2015/2016,3890443,16:30:00.000,Hoffenheim,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890444,16:30:00.000,Bayer Leverkusen,2,1,Regular Season,1,1,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890444,16:30:00.000,Darmstadt 98,1,2,Regular Season,-1,0,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890445,16:30:00.000,Wolfsburg,2,0,Regular Season,2,1,2,0,2,0,0,1,0,1,0
Germany - 1. Bundesliga,2015/2016,3890445,16:30:00.000,Ingolstadt,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890446,18:30:00.000,Augsburg,1,3,Regular Season,-2,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890446,18:30:00.000,Bayern Munich,3,1,Regular Season,2,1,1,0,1,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890447,16:30:00.000,Hamburger SV,3,2,Regular Season,1,1,1,1,0,0,0,0,2,0,0
Germany - 1. Bundesliga,2015/2016,3890447,16:30:00.000,Borussia Mönchengladbach,2,3,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890448,21:30:00.000,Eintracht Frankfurt,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890448,21:30:00.000,Hamburger SV,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890449,16:30:00.000,Ingolstadt,2,0,Regular Season,2,1,1,0,1,0,0,0,1,1,0
Germany - 1. Bundesliga,2015/2016,3890449,16:30:00.000,Werder Bremen,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890450,16:30:00.000,FC Köln,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890450,16:30:00.000,Borussia Mönchengladbach,1,0,Regular Season,1,1,1,0,1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890451,16:30:00.000,Wolfsburg,1,1,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890451,16:30:00.000,Hertha Berlin,1,1,Regular Season,0,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890452,16:30:00.000,FSV Mainz 05,2,3,Regular Season,-1,0,1,1,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890452,16:30:00.000,Hoffenheim,3,2,Regular Season,1,1,1,1,0,0,0,1,2,0,0
Germany - 1. Bundesliga,2015/2016,3890453,16:30:00.000,Darmstadt 98,1,3,Regular Season,-2,0,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890453,16:30:00.000,Bayern Munich,3,1,Regular Season,2,1,0,1,-1,0,0,2,1,0,0
Germany - 1. Bundesliga,2015/2016,3890454,18:30:00.000,Hannover 96,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890454,18:30:00.000,Augsburg,1,0,Regular Season,1,1,1,0,1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890455,18:30:00.000,Schalke 04,1,1,Regular Season,0,0,1,0,1,0,0,1,0,0,0
Germany - 1. Bundesliga,2015/2016,3890455,18:30:00.000,VfB Stuttgart,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890456,16:30:00.000,Borussia Dortmund,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890456,16:30:00.000,Bayer Leverkusen,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890457,21:30:00.000,Hertha Berlin,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890457,21:30:00.000,FC Köln,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
Germany - 1. Bundesliga,2015/2016,3890458,16:30:00.000,Bayern Munich,2,0,Regular Season,2,1,0,0,0,0,0,0,1,0,0
Germany - 1. Bundesliga,2015/2016,3890458,16:30:00.000,Wolfsburg,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
